주차장관리번호,주차장명,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,요금정보,위도,경도
405-2-001447,노형동 3800-7,노외,,제주특별자치도 제주시 노형동 3800-7,11,무료,33.4803472,126.4772631
405-2-001448,노형동 3801,노외,,제주특별자치도 제주시 노형동 3801,11,무료,33.4803989,126.4762885
405-2-001449,노형동 3801-19,노외,,제주특별자치도 제주시 노형동 3801-19,13,무료,33.4802495,126.4761758
405-2-001450,노형동 3801-23,노외,,제주특별자치도 제주시 노형동 3801-23,17,무료,33.4799255,126.4769972
405-2-001451,노형동 3803-10,노외,,제주특별자치도 제주시 노형동 3803-10,27,무료,33.4811975,126.4759622
405-2-001452,노형동 3803-11,노외,,제주특별자치도 제주시 노형동 3803-11,20,무료,33.4813132,126.475736
405-2-001453,노형동 3803-6,노외,,제주특별자치도 제주시 노형동 3803-6,49,무료,33.481552,126.475618
405-2-001454,노형동 3803-9,노외,,제주특별자치도 제주시 노형동 3803-9,20,무료,33.4812981,126.4761383
405-2-001455,노형동 3804-10,노외,,제주특별자치도 제주시 노형동 3804-10,27,무료,33.4808528,126.4753507
405-2-001456,노형동 3804-11,노외,,제주특별자치도 제주시 노형동 3804-11,21,무료,33.4809775,126.4751779
405-2-001457,노형동 3804-12,노외,,제주특별자치도 제주시 노형동 3804-12,11,무료,33.4810777,126.4750368
405-2-001458,노형동 3804-20,노외,,제주특별자치도 제주시 노형동 3804-20,15,무료,33.481592,126.474335
405-2-001459,노형동 3804-3,노외,,제주특별자치도 제주시 노형동 3804-3,17,무료,33.4813839,126.4750331
405-2-001460,노형동 3804-6,노외,,제주특별자치도 제주시 노형동 3804-6,18,무료,33.4810655,126.4755154
405-2-001461,노형동 3804-7,노외,,제주특별자치도 제주시 노형동 3804-7,28,무료,33.4809326,126.4757201
405-2-001462,노형동 3804-8,노외,,제주특별자치도 제주시 노형동 3804-8,9,무료,33.480783,126.4756014
405-2-001463,노형동 3807-1,노외,,제주특별자치도 제주시 노형동 3807-1,10,무료,33.481227,126.474287
405-2-001464,노형동 3807-10,노외,,제주특별자치도 제주시 노형동 3807-10,12,무료,33.4810482,126.4737067
405-2-001465,노형동 3807-11,노외,,제주특별자치도 제주시 노형동 3807-11,16,무료,33.4811501,126.4738311
405-2-001466,노형동 3807-6,노외,,제주특별자치도 제주시 노형동 3807-6,12,무료,33.4808297,126.4737644
405-2-001467,노형동 3807-9,노외,,제주특별자치도 제주시 노형동 3807-9,12,무료,33.4809659,126.473606
405-2-001468,노형동 3808-5,노외,,제주특별자치도 제주시 노형동 3808-5,16,무료,33.4805738,126.4741482
405-2-001470,노형동 3809-3,노외,,제주특별자치도 제주시 노형동 3809-3,12,무료,33.4804813,126.474691
405-2-001471,노형동 3812-3,노외,,제주특별자치도 제주시 노형동 3812-3,47,유료,33.4787776,126.4762825
405-2-001472,노형동 3813-1,노외,,제주특별자치도 제주시 노형동 3813-1,21,무료,33.4790862,126.4745523
405-2-001473,노형동 3813-2,노외,,제주특별자치도 제주시 노형동 3813-2,22,무료,33.4789588,126.4747022
405-2-001474,노형동 710-4,노외,,제주특별자치도 제주시 노형동 710-4,95,유료,33.4823641,126.4845346
405-2-001475,노형동 726-3,노외,,제주특별자치도 제주시 노형동 726-3,18,유료,33.4815905,126.4868754
405-2-001476,원노형푸른 제5,노외,,제주특별자치도 제주시 노형동 736,41,유료,33.4788736,126.4798744
405-2-001477,원노형푸른 제3,노외,,제주특별자치도 제주시 노형동 740-2,44,유료,33.479183,126.4817164
405-2-001478,원노형푸른 제4,노외,,제주특별자치도 제주시 노형동 751,30,유료,33.4777489,126.4798492
405-2-001479,노형동 904-10,노외,,제주특별자치도 제주시 노형동 904-10,25,무료,33.4873113,126.4823471
405-2-001480,노형동 913-5,노외,,제주특별자치도 제주시 노형동 913-5,23,무료,33.4862804,126.4830261
405-2-001481,노형동 913-8,노외,,제주특별자치도 제주시 노형동 913-8,11,무료,,
405-2-001482,노형동 928-4,노외,,제주특별자치도 제주시 노형동 928-4,31,무료,33.485674,126.4824738
405-2-001483,노형동 940-11,노외,,제주특별자치도 제주시 노형동 940-11,29,무료,33.485624,126.485954
405-2-001484,노형동 940-3,노외,,제주특별자치도 제주시 노형동 940-3,10,무료,33.4857995,126.4856516
405-2-001485,947 북측,노외,,제주특별자치도 제주시 노형동 947,28,유료,33.4858749,126.4863632
405-1-001486,노형오거리,노상,,제주특별자치도 제주시 노형동 1297-5,102,유료,33.4879455,126.4771747
405-1-001487,"노형동 1158, 월랑북길 15",노상,,제주특별자치도 제주시 노형동 1158,18,무료,,
405-1-001488,"노형동 1031-1, 월방북2길 9",노상,,제주특별자치도 제주시 노형동 1031-1,6,무료,,
405-1-001489,"월랑북2길 6, 월랑북길 19",노상,제주특별자치도 제주시 월랑북2길 6,,7,무료,33.4919587,126.4758917
405-1-001490,"월랑북길 18, 다랑곶2길 48-7",노상,제주특별자치도 제주시 월랑북길 18,,6,무료,33.4911353,126.4760872
405-1-001491,노연로 12,노상,제주특별자치도 제주시 노연로 12,,13,무료,33.4852623,126.4814594
405-2-001492,노형동 928-5,노외,,제주특별자치도 제주시 노형동 928-5,11,무료,33.4854171,126.4824633
405-2-001493,노형동 2486-3,노외,,제주특별자치도 제주시 노형동 2486-3,14,무료,33.4809985,126.4704492
405-2-001494,런던물류,노외,,제주특별자치도 제주시 노형동 1047-1,32,유료,33.491565,126.4796906
405-2-001495,947 남측,노외,,제주특별자치도 제주시 노형동 947,42,유료,33.4858749,126.4863632
405-1-001496,원노형 10길,노상,제주특별자치도 제주시 원노형 10길 32,,13,유료,33.4832777,126.4861271
405-2-001497,노형동 903-8,노외,,제주특별자치도 제주시 노형동 903-8,13,무료,33.4863408,126.4812605
405-2-001498,노형동 2615-11,노외,,제주특별자치도 제주시 노형동 2615-11,18,무료,33.4866094,126.4736452
405-2-001499,노형동 2981,노외,,제주특별자치도 제주시 노형동 2981,14,무료,33.482851,126.4684597
405-2-001500,노형동 1022-1,노외,,제주특별자치도 제주시 노형동 1022-1,9,무료,33.4933933,126.4771134
405-2-001501,노형동 912-7,노외,,제주특별자치도 제주시 노형동 912-7,10,무료,33.4863021,126.4822601
405-2-001503,외도일동 417-6,노외,,제주특별자치도 제주시 외도일동 417-6,37,무료,33.4915548,126.4299989
405-2-001504,외도일동 440-7,노외,,제주특별자치도 제주시 외도일동 440-7,37,유료,33.4906063,126.4285335
405-2-001505,외도일동 441-2,노외,,제주특별자치도 제주시 외도일동 441-2,16,무료,33.4910291,126.4288595
405-2-001506,외도일동 447-7,노외,,제주특별자치도 제주시 외도일동 447-7,22,무료,33.4917696,126.4311816
405-2-001507,외도일동 447-9,노외,,제주특별자치도 제주시 외도일동 447-9,11,무료,33.4919051,126.4312675
405-2-001508,외도일동 448-3,노외,,제주특별자치도 제주시 외도일동 448-3,44,유료,33.4916495,126.432219
405-2-001509,외도일동 453-1,노외,,제주특별자치도 제주시 외도일동 453-1,41,무료,33.4912641,126.4339773
405-2-001510,외도일동 482-1,노외,,제주특별자치도 제주시 외도일동 482-1,40,무료,33.4899295,126.4325769
405-2-001511,외도일동 482-3,노외,,제주특별자치도 제주시 외도일동 482-3,14,무료,33.4898504,126.433213
405-2-001512,외도일동 485-6,노외,,제주특별자치도 제주시 외도일동 485-6,21,무료,33.4900003,126.4340433
405-2-001513,외도일동 493-1,노외,,제주특별자치도 제주시 외도일동 493-1,42,무료,,
405-2-001514,외도일동 496-17,노외,,제주특별자치도 제주시 외도일동 496-17,25,무료,33.4880361,126.4293623
405-2-001515,외도일동 496-9,노외,,제주특별자치도 제주시 외도일동 496-9,8,무료,33.4878879,126.4289456
405-2-001516,외도일동 497-16,노외,,제주특별자치도 제주시 외도일동 497-16,12,무료,33.4876999,126.429675
405-2-001517,외도일동 527-7,노외,,제주특별자치도 제주시 외도일동 527-7,14,무료,33.4881814,126.4318967
405-2-001518,외도동 다목적문화센터,노외,,제주특별자치도 제주시 외도일동 530-4,73,무료,33.4885157,126.4334761
405-2-001519,외도일동 532-5,노외,,제주특별자치도 제주시 외도일동 532-5,28,무료,33.4880129,126.4334669
405-2-001520,외도일동 539-29,노외,,제주특별자치도 제주시 외도일동 539-29,9,무료,33.4873398,126.4287005
405-2-001521,외도일동 542-18,노외,,제주특별자치도 제주시 외도일동 542-18,19,무료,33.4866655,126.4291953
405-2-001522,외도동 제1,노외,,제주특별자치도 제주시 외도일동 559-1,193,유료,33.4868021,126.4317608
405-2-001523,외도일동 632-7,노외,,제주특별자치도 제주시 외도일동 632-7,49,무료,33.4856434,126.4286537
405-2-001524,외도일동 635-9,노외,,제주특별자치도 제주시 외도일동 635-9,21,무료,33.485377,126.4298242
405-2-001525,외도일동 637-10,노외,,제주특별자치도 제주시 외도일동 637-10,12,무료,33.4851236,126.4312966
405-2-001526,외도일동 642-10,노외,,제주특별자치도 제주시 외도일동 642-10,14,무료,33.4846672,126.4295391
405-2-001527,외도이동 233-8,노외,,제주특별자치도 제주시 외도이동 233-8,17,무료,33.4929716,126.4326003
405-2-001528,외도이동 250-19,노외,,제주특별자치도 제주시 외도이동 250-19,6,무료,33.493054,126.435124
405-2-001529,외도이동 250-18,노외,,제주특별자치도 제주시 외도이동 250-18,14,무료,33.4931685,126.4352344
405-1-001530,"수정2길 7, 1-1",노상,제주특별자치도 제주시 수정2길 7,,7,무료,33.4921287,126.4281815
405-1-001531,"수정2길 1, 우정로4길 16",노상,제주특별자치도 제주시 수정2길 1,,14,무료,33.492134,126.4286733
405-1-001532,"수정길 5, 우정로4길 12",노상,제주특별자치도 제주시 수정길 5,,14,무료,33.4921524,126.4291542
405-1-001533,"외도일동 405-1, 405-2",노상,,제주특별자치도 제주시 외도일동 405-1,3,무료,33.4926352,126.4291851
405-1-001534,"일주서로 7326, 7328",노상,제주특별자치도 제주시 일주서로 7326,,8,무료,33.4926748,126.4298367
405-1-001535,외도일동 405-13,노상,,제주특별자치도 제주시 외도일동 405-13,2,무료,,
405-1-001536,"절물2길 26, 우정로3길 14",노상,제주특별자치도 제주시 절물2길 26,,15,무료,33.4904139,126.4321774
405-1-001537,"우정로3길 18, 절물3길 22-6",노상,제주특별자치도 제주시 우정로3길 18,,9,무료,33.4913084,126.4327345
405-1-001538,"절물2길 27, 3길 22-7",노상,제주특별자치도 제주시 절물2길 27,,7,무료,33.4904065,126.4324562
405-1-001539,"우정로5길 8, 10",노상,제주특별자치도 제주시 우정로5길 8,,4,무료,33.4902057,126.4316984
405-1-001540,"외도일동 479-4, 절물2길 34-1",노상,,제주특별자치도 제주시 외도일동 479-4,4,무료,,
405-1-001541,"외도일동 505-1, 우정로11길 5",노상,,제주특별자치도 제주시 외도일동 505-1,7,무료,,
405-1-001542,"우령2길 3, 우정로15길 47",노상,제주특별자치도 제주시 우령2길 3,,3,무료,33.4889051,126.4317196
405-1-001543,외도일동 530-1,노상,,제주특별자치도 제주시 외도일동 530-1,10,무료,33.4886189,126.4329967
405-1-001544,"우령2길 11, 우정로15길 41",노상,제주특별자치도 제주시 우령2길 11,,9,무료,33.4881714,126.431701
405-1-001545,"우정로15길 42-2, 외도일동 532-7",노상,제주특별자치도 제주시 우정로15길 42-2,,1,무료,33.4881668,126.4328403
405-1-001546,외도일동 560-3,노상,,제주특별자치도 제주시 외도일동 560-3,8,무료,33.4857133,126.4319515
405-1-001547,"우평로 318, 외도일동 560-3",노상,제주특별자치도 제주시 우평로 318,,22,무료,33.4849806,126.4335201
405-2-001548,도평동 931-3,노외,,제주특별자치도 제주시 도평동 931-3,12,무료,33.478037,126.4504322
405-2-001549,외도일동 540-4,노외,,제주특별자치도 제주시 외도일동 540-4,35,무료,33.4871222,126.4293145
405-2-001550,외도일동 635-7,노외,,제주특별자치도 제주시 외도일동 635-7,47,무료,33.4851069,126.4299496
405-1-001551,"외도일동 533-6, 외도일동499-15",노상,,제주특별자치도 제주시 외도일동 533-6,9,무료,33.488003,126.4340439
405-2-001552,외도일동 435-14,노외,,제주특별자치도 제주시 외도일동 435-14,12,무료,,
405-2-001554,내도동 365-5,노외,,제주특별자치도 제주시 내도동 365-5,16,무료,33.4936545,126.4433174
405-2-001555,이호일동 1759-1,노외,,제주특별자치도 제주시 이호일동 1759-1,47,무료,33.4960569,126.4502173
405-2-001556,이호일동 1788-6,노외,,제주특별자치도 제주시 이호일동 1788-6,13,무료,33.4975282,126.4495819
405-2-001557,이호일동 361-3,노외,,제주특별자치도 제주시 이호일동 361-3,17,무료,33.5025432,126.4577005
405-2-001558,이호일동 669,노외,,제주특별자치도 제주시 이호일동 669,20,무료,33.4986734,126.4577065
405-2-001559,이호이동 1018-1,노외,,제주특별자치도 제주시 이호이동 1018-1,7,무료,33.4911065,126.4584079
405-2-001560,이호이동 1081 외,노외,,제주특별자치도 제주시 이호이동 1081,21,무료,,
405-2-001561,이호이동 796-2,노외,,제주특별자치도 제주시 이호이동 796-2,15,무료,33.494224,126.4607358
405-1-001562,"이호일동 375-31, 서해안로 80",노상,,제주특별자치도 제주시 이호일동 375-31,32,무료,,
405-1-001563,백포서길 27,노상,제주특별자치도 제주시 백포서길 27,,1,무료,33.501177,126.4575952
405-1-001564,백포중길 10,노상,제주특별자치도 제주시 백포중길 10,,1,무료,33.5024826,126.4596154
405-2-001565,"이호이동 796-1, 2",노외,,제주특별자치도 제주시 이호이동 796-1,15,무료,33.4942244,126.4608506
405-2-001566,이호일동 1668,노외,,제주특별자치도 제주시 이호일동 1668,35,무료,33.4965525,126.4521005
405-2-001567,민속오일시장,노외,,제주특별자치도 제주시 도두일동 1212,878,무료,,
405-2-001569,도두일동 1876,노외,,제주특별자치도 제주시 도두일동 1876,29,무료,33.5044277,126.4711636
405-2-001570,도두일동 1928,노외,,제주특별자치도 제주시 도두일동 1928,16,무료,33.5037669,126.4698575
405-2-001571,"도두일동 1938, 1942",노외,,제주특별자치도 제주시 도두일동 1938,14,무료,33.5038475,126.4694074
405-2-001572,도두일동 1987-2,노외,,제주특별자치도 제주시 도두일동 1987-2,37,무료,33.5027423,126.4679038
405-2-001573,도두일동 2605-6,노외,,제주특별자치도 제주시 도두일동 2605-6,57,무료,33.5043018,126.466825
405-2-001574,도두일동 2617-8,노외,,제주특별자치도 제주시 도두일동 2617-8,13,무료,33.5047519,126.4646055
405-2-001575,도두일동 2618-1,노외,,제주특별자치도 제주시 도두일동 2618-1,31,무료,33.5042401,126.4639366
405-2-001576,도두일동 2630,노외,,제주특별자치도 제주시 도두일동 2630,23,유료,33.5059331,126.4653145
405-1-001577,"도두일동 2616-1, 도공로 14",노상,,제주특별자치도 제주시 도두일동 2616-1,13,무료,,
405-1-001578,"도공로 9-4, 25-1",노상,제주특별자치도 제주시 도공로 9-4,,12,무료,33.5049376,126.4655439
405-1-001579,"도두3길 52, 56",노상,제주특별자치도 제주시 도두3길 52,,4,무료,33.5038531,126.4670334
405-1-001580,도두3길 55,노상,제주특별자치도 제주시 도두3길 55,,3,무료,33.503458,126.4668452
